URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,23,42,-0.292307687810651,0.11711711690609529,555.0,0.34234234234234234,222.13693693693696,24.814814814814813,211,555,1999,8,6.922522522522523
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,58,19,0.5064934999156688,0.08342361854450313,923.0,0.39978331527627303,369.35991332611053,33.161764705882355,408,923,3607,3,7.265438786565547
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19,25,-0.13636363326446288,0.09016393424146735,488.0,0.32991803278688525,195.33196721311478,31.054054054054053,180,488,1774,3,7.006147540983607
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,38,85,-0.382113818031595,0.1668928084574046,737.0,0.33921302578018997,294.9356852103121,28.116666666666667,290,737,2703,6,7.024423337856174
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,11,17,-0.21428570663265334,0.11814345941711621,237.0,0.3670886075949367,94.94683544303797,26.8,97,237,837,4,7.037974683544304
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8,8,0.0,0.04678362559419993,342.0,0.3333333333333333,136.93333333333334,28.153846153846153,131,342,1187,1,6.909356725146199
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,27,64,-0.4065934021253472,0.08674928495066797,1049.0,0.28503336510962823,419.7140133460439,38.44444444444444,335,1049,3318,3,6.640610104861773
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,87,33,0.44999999625000003,0.12725344631256263,943.0,0.3637327677624602,377.345493107105,28.243243243243242,386,943,3365,1,7.102863202545069
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,27,22,0.10204081424406503,0.06920903945026972,708.0,0.3531073446327684,283.3412429378531,28.19047619047619,291,708,2761,4,6.937853107344632
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,28,21,0.14285713994169102,0.10470085447713492,468.0,0.41452991452991456,187.365811965812,30.677419354838708,213,468,1695,1,7.482905982905983
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,11,-0.04761904535147403,0.07553956807359867,278.0,0.34532374100719426,111.33812949640287,33.411764705882355,103,278,929,5,7.089928057553957
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,9,8,0.05882352595155729,0.07112970681535688,239.0,0.26778242677824265,95.70711297071131,29.789473684210527,79,239,858,2,6.497907949790795
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,3,15,-0.6666666296296316,0.06976744159004868,258.0,0.375968992248062,103.35038759689924,25.8,110,258,1006,4,7.054263565891473
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,7,8,-0.06666666222222252,0.07211538426867604,208.0,0.35096153846153844,83.34038461538462,39.0,81,208,723,2,6.855769230769231
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,8,11,-0.15789472853185638,0.08837209261222283,215.0,0.3627906976744186,86.14511627906978,25.789473684210527,89,215,802,7,7.013953488372093
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,10,3,0.5384614970414233,0.06701030893293655,194.0,0.38144329896907214,77.75257731958763,32.75,79,194,627,1,7.128865979381444
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,16,52,-0.5294117569204153,0.12592592569272976,540.0,0.3037037037037037,216.1214814814815,28.58139534883721,183,540,1908,1,6.877777777777778
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8,22,-0.4666666511111116,0.09740259708635521,308.0,0.3051948051948052,123.32207792207792,36.1,105,308,1090,3,6.8603896103896105
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,40,72,-0.28571428316326536,0.1166666665451389,960.0,0.36354166666666665,384.14541666666673,27.873417721518987,380,960,3512,1,7.146875
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,8,27,-0.5428571273469392,0.08838383816064688,396.0,0.3409090909090909,158.53636363636363,22.128205128205128,148,396,1421,2,6.957070707070707
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,3,1,0.49999987500003124,0.03418803389582877,117.0,0.3504273504273504,46.940170940170944,36.333333333333336,44,117,372,1,6.888888888888889
145,https://insights.blackcoffer.com/blockchain-in-fintech/,14,12,0.07692307396449716,0.059360730458080525,438.0,0.3424657534246575,175.33698630136988,26.05263157894737,166,438,1592,3,7.358447488584475
146,https://insights.blackcoffer.com/blockchain-for-payments/,24,27,-0.05882352825836219,0.09677419336475485,527.0,0.34535104364326374,210.93814041745733,22.358490566037737,220,527,1943,3,7.28842504743833
147,https://insights.blackcoffer.com/the-future-of-investing/,37,13,0.47999999040000024,0.0770416023466231,649.0,0.36517719568567025,259.7460708782743,26.40740740740741,260,649,2323,3,7.070878274268105
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,29,46,-0.2266666636444445,0.10980966308959053,683.0,0.3821376281112738,273.35285505124455,20.857142857142858,286,683,2365,3,6.976573938506589
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,32,4,0.7777777561728402,0.09160305320202786,393.0,0.43256997455470736,157.3730279898219,27.366666666666667,182,393,1416,1,7.587786259541985
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,36,41,-0.06493506409175241,0.12706270606095263,606.0,0.35973597359735976,242.54389438943895,19.085714285714285,235,606,2199,8,7.028052805280528
